,LDS,No.,Date,Sale,PLACE,Status,COUNTRY,QUALITY,Currency,P/O. No.,Qnt/40ft,Supplier,Order qnt,Loaded qnt,PRICE QUOTE,Shipped qnt,Product Code,Product Name,Commission % ,Customer Code,Main material,Name Customer, Order in Cont.,Loaded in Cont.,SALES Amount US$,SALES Unitpr US$,Shipped in Cont.,To Be Shipped qnt,SHIPPED AMOUNT IN USD,To Be Shipped in Cont.,COMMISSION AMOUNT IN USD,TOTAL SALES AMOUNT IN USD,Commission Unitprice in USD,TO BE SHIPPED AMOUNT IN USD, SALES FOB UNIT PRICE  in USD,Commission Unit price in USD (of USD order)
68,2020-10-02T00:00:00,69,2020-10-02T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31063VN,103,DL2-01-VBD,8,8,001/DL2/2020-2021,8,B123-05,Tủ Tivi ,0,PKV,NONE,PILLOW KINGDOM,0.07766990291262135,0.07766990291262135,996.64,124.58,0.07766990291262135,0,996.64,0.0,0,996.64,0,0.0,124.58,0
69,2020-10-02T00:00:00,70,2020-10-02T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31062VN,103,DL2-01-VBD,8,8,001/DL2/2020-2021,8,B123-05,Tủ Tivi ,0,PKV,NONE,PILLOW KINGDOM,0.07766990291262135,0.07766990291262135,996.64,124.58,0.07766990291262135,0,996.64,0.0,0,996.64,0,0.0,124.58,0
70,2020-10-02T00:00:00,71,2020-10-02T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31062VN,606,DL2-01-VBD,8,8,001/DL2/2020-2021,8,B123-34,Vai Giường Full ,0,PKV,NONE,PILLOW KINGDOM,0.013201320132013201,0.013201320132013201,313.04,39.13,0.013201320132013201,0,313.04,0.0,0,313.04,0,0.0,39.13,0
71,2020-10-02T00:00:00,72,2020-10-02T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31063VN,606,DL2-01-VBD,8,8,001/DL2/2020-2021,8,B123-34,Vai Giường Full ,0,PKV,NONE,PILLOW KINGDOM,0.013201320132013201,0.013201320132013201,313.04,39.13,0.013201320132013201,0,313.04,0.0,0,313.04,0,0.0,39.13,0
72,2020-10-02T00:00:00,73,2020-10-02T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31064VN,606,DL2-01-VBD,8,8,001/DL2/2020-2021,8,B123-34,Vai Giường Full ,0,PKV,NONE,PILLOW KINGDOM,0.013201320132013201,0.013201320132013201,313.04,39.13,0.013201320132013201,0,313.04,0.0,0,313.04,0,0.0,39.13,0
73,2020-10-22T00:00:00,74,2020-10-22T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31066VN,606,DL2-01-VBD,1,1,001/DL2/2020-2021,1,B123-34,Vai Giường Full ,0,PKV,NONE,PILLOW KINGDOM,0.0016501650165016502,0.0016501650165016502,39.13,39.13,0.0016501650165016502,0,39.13,0.0,0,39.13,0,0.0,39.13,0
74,2020-10-22T00:00:00,75,2020-10-22T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31065VN,606,DL2-01-VBD,8,8,001/DL2/2020-2021,8,B123-34,Vai Giường Full ,0,PKV,NONE,PILLOW KINGDOM,0.013201320132013201,0.013201320132013201,313.04,39.13,0.013201320132013201,0,313.04,0.0,0,313.04,0,0.0,39.13,0
75,2020-10-22T00:00:00,76,2020-10-22T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31065VN,572,DL2-01-VBD,4,4,001/DL2/2020-2021,4,B123-24,VAI GIƯỜNG KING ,0,PKV,NONE,PILLOW KINGDOM,0.006993006993006993,0.006993006993006993,173.0,43.25,0.006993006993006993,0,173.0,0.0,0,173.0,0,0.0,43.25,0
76,2020-10-22T00:00:00,77,2020-10-22T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31066VN,572,DL2-01-VBD,14,14,001/DL2/2020-2021,14,B123-24,VAI GIƯỜNG KING ,0,PKV,NONE,PILLOW KINGDOM,0.024475524475524476,0.024475524475524476,605.5,43.25,0.024475524475524476,0,605.5,0.0,0,605.5,0,0.0,43.25,0
77,2020-10-02T00:00:00,78,2020-10-02T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31064VN,572,DL2-01-VBD,4,4,001/DL2/2020-2021,4,B123-24,VAI GIƯỜNG KING ,0,PKV,NONE,PILLOW KINGDOM,0.006993006993006993,0.006993006993006993,173.0,43.25,0.006993006993006993,0,173.0,0.0,0,173.0,0,0.0,43.25,0
78,2020-10-02T00:00:00,79,2020-10-02T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31063VN,572,DL2-01-VBD,4,4,001/DL2/2020-2021,4,B123-24,VAI GIƯỜNG KING ,0,PKV,NONE,PILLOW KINGDOM,0.006993006993006993,0.006993006993006993,173.0,43.25,0.006993006993006993,0,173.0,0.0,0,173.0,0,0.0,43.25,0
79,2020-10-02T00:00:00,80,2020-10-02T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31062VN,572,DL2-01-VBD,4,4,001/DL2/2020-2021,4,B123-24,VAI GIƯỜNG KING ,0,PKV,NONE,PILLOW KINGDOM,0.006993006993006993,0.006993006993006993,173.0,43.25,0.006993006993006993,0,173.0,0.0,0,173.0,0,0.0,43.25,0
80,2020-10-02T00:00:00,81,2020-10-02T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31062VN,572,DL2-01-VBD,24,24,001/DL2/2020-2021,24,B123-14,VAI GIƯƠNG QUEEN ,0,PKV,NONE,PILLOW KINGDOM,0.04195804195804196,0.04195804195804196,1038.0,43.25,0.04195804195804196,0,1038.0,0.0,0,1038.0,0,0.0,43.25,0
81,2020-10-02T00:00:00,82,2020-10-02T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31063VN,572,DL2-01-VBD,24,24,001/DL2/2020-2021,24,B123-14,VAI GIƯƠNG QUEEN ,0,PKV,NONE,PILLOW KINGDOM,0.04195804195804196,0.04195804195804196,1038.0,43.25,0.04195804195804196,0,1038.0,0.0,0,1038.0,0,0.0,43.25,0
82,2020-10-02T00:00:00,83,2020-10-02T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31064VN,572,DL2-01-VBD,24,24,001/DL2/2020-2021,24,B123-14,VAI GIƯƠNG QUEEN ,0,PKV,NONE,PILLOW KINGDOM,0.04195804195804196,0.04195804195804196,1038.0,43.25,0.04195804195804196,0,1038.0,0.0,0,1038.0,0,0.0,43.25,0
83,2020-10-22T00:00:00,84,2020-10-22T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31066VN,572,DL2-01-VBD,34,34,001/DL2/2020-2021,34,B123-14,VAI GIƯƠNG QUEEN ,0,PKV,NONE,PILLOW KINGDOM,0.05944055944055944,0.05944055944055944,1470.5,43.25,0.05944055944055944,0,1470.5,0.0,0,1470.5,0,0.0,43.25,0
84,2020-10-22T00:00:00,85,2020-10-22T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31065VN,572,DL2-01-VBD,24,24,001/DL2/2020-2021,24,B123-14,VAI GIƯƠNG QUEEN ,0,PKV,NONE,PILLOW KINGDOM,0.04195804195804196,0.04195804195804196,1038.0,43.25,0.04195804195804196,0,1038.0,0.0,0,1038.0,0,0.0,43.25,0
85,2020-12-17T00:00:00,86,2020-12-17T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31260VN,151,DL2-01-VBD,73,73,001/DL2/2020-2021,73,DN179B,1 bàn + 4 ghế  Mocha - 1 BÀN 4 GHẾ CAO,0,PKV,NONE,PILLOW KINGDOM,0.48344370860927155,0.48344370860927155,10366.0,142.0,0.48344370860927155,0,10366.0,0.0,0,10366.0,0,0.0,142.0,0
86,2020-11-17T00:00:00,87,2020-11-17T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31258VN,151,DL2-01-VBD,65,65,001/DL2/2020-2021,65,DN179B,1 bàn + 4 ghế  Mocha - 1 BÀN 4 GHẾ CAO,0,PKV,NONE,PILLOW KINGDOM,0.4304635761589404,0.4304635761589404,9230.0,142.0,0.4304635761589404,0,9230.0,0.0,0,9230.0,0,0.0,142.0,0
87,2020-12-17T00:00:00,88,2020-12-17T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31259VN,151,DL2-01-VBD,73,73,001/DL2/2020-2021,73,DN179B,1 bàn + 4 ghế  Mocha - 1 BÀN 4 GHẾ CAO,0,PKV,NONE,PILLOW KINGDOM,0.48344370860927155,0.48344370860927155,10366.0,142.0,0.48344370860927155,0,10366.0,0.0,0,10366.0,0,0.0,142.0,0
88,2020-11-17T00:00:00,89,2020-11-17T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31258VN,248,DL2-01-VBD,20,20,001/DL2/2020-2021,20,SV179B,TỦ SERVER NÂU - TỦ MÀU NÂU CÀO CƯỚC,0,PKV,NONE,PILLOW KINGDOM,0.08064516129032258,0.08064516129032258,1420.0,71.0,0.08064516129032258,0,1420.0,0.0,0,1420.0,0,0.0,71.0,0
89,2020-12-17T00:00:00,90,2020-12-17T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31259VN,248,DL2-01-VBD,12,12,001/DL2/2020-2021,12,SV179WH,TỦ SERVER TRẮNG - TỦ MÀU TRẮNG CÀO CƯỚC,0,PKV,NONE,PILLOW KINGDOM,0.04838709677419355,0.04838709677419355,877.56,73.13,0.04838709677419355,0,877.56,0.0,0,877.56,0,0.0,73.13,0
90,2020-12-17T00:00:00,91,2020-12-17T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31260VN,248,DL2-01-VBD,12,12,001/DL2/2020-2021,12,SV179WH,TỦ SERVER TRẮNG - TỦ MÀU TRẮNG CÀO CƯỚC,0,PKV,NONE,PILLOW KINGDOM,0.04838709677419355,0.04838709677419355,877.56,73.13,0.04838709677419355,0,877.56,0.0,0,877.56,0,0.0,73.13,0
91,2020-12-17T00:00:00,92,2020-12-17T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31260VN,151,DL2-01-VBD,74,74,001/DL2/2020-2021,74,DN179WH,1 BÀN 4 GHẾ CAO MÀU TRẮNG - CAN PASS PILLOW STANDARD,0,PKV,NONE,PILLOW KINGDOM,0.4900662251655629,0.4900662251655629,10823.24,146.26,0.4900662251655629,0,10823.24,0.0,0,10823.24,0,0.0,146.26,0
92,2020-12-17T00:00:00,93,2020-12-17T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31259VN,151,DL2-01-VBD,74,74,001/DL2/2020-2021,74,DN179WH,1 BÀN 4 GHẾ CAO MÀU TRẮNG - CAN PASS PILLOW STANDARD,0,PKV,NONE,PILLOW KINGDOM,0.4900662251655629,0.4900662251655629,10823.24,146.26,0.4900662251655629,0,10823.24,0.0,0,10823.24,0,0.0,146.26,0
93,2020-11-17T00:00:00,94,2020-11-17T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31258VN,151,DL2-01-VBD,77,77,001/DL2/2020-2021,77,DN179WH,1 BÀN 4 GHẾ CAO MÀU TRẮNG - CAN PASS PILLOW STANDARD,0,PKV,NONE,PILLOW KINGDOM,0.5099337748344371,0.5099337748344371,11262.019999999999,146.26,0.5099337748344371,0,11262.019999999999,0.0,0,11262.019999999999,0,0.0,146.26,0
94,2020-11-30T00:00:00,95,2020-11-30T00:00:00,Mr. Duy,BINH DUONG,0,UK,FA,USD,31763VN,96,DL2-01-VBD,20,20,001/DL2/2020-2021,20,RMN006,TỦ 7 HỘC - TỦ 7 HỘC,0,JBGL,NONE,JB GLOBAL,0.20833333333333334,0.20833333333333334,3720.0,186.0,0.20833333333333334,0,3720.0,0.0,0,3720.0,0,0.0,186.0,0
95,2020-11-30T00:00:00,96,2020-11-30T00:00:00,Mr. Duy,BINH DUONG,0,UK,FA,USD,31763VN,116,DL2-01-VBD,30,30,001/DL2/2020-2021,30,RMN013,BÀN TRANG ĐIỂM - BÀN TRANG ĐIỂM,0,JBGL,NONE,JB GLOBAL,0.25862068965517243,0.25862068965517243,3750.0,125.0,0.25862068965517243,0,3750.0,0.0,0,3750.0,0,0.0,125.0,0
96,2020-11-30T00:00:00,97,2020-11-30T00:00:00,Mr. Duy,BINH DUONG,0,UK,FA,USD,31763VN,92,DL2-01-VBD,60,60,001/DL2/2020-2021,60,RMN019,TỦ 2 CÁNH LỚN - TỦ 2 CÁNH LỚN,0,JBGL,NONE,JB GLOBAL,0.6521739130434783,0.6521739130434783,10740.0,179.0,0.6521739130434783,0,10740.0,0.0,0,10740.0,0,0.0,179.0,0
97,2020-10-02T00:00:00,98,2020-10-02T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31057VN,118,DL2-01-VBD,34,34,001/DL2/2020-2021,34,TT162-09,"Bàn 3 Mảnh Sullivan - Mặt tràm, chân tiện cao su",0,PKV,NONE,PILLOW KINGDOM,0.288135593220339,0.288135593220339,6698.0,197.0,0.288135593220339,0,6698.0,0.0,0,6698.0,0,0.0,197.0,0
98,2020-10-02T00:00:00,99,2020-10-02T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31058VN,118,DL2-01-VBD,34,34,001/DL2/2020-2021,34,TT162-09,"Bàn 3 Mảnh Sullivan - Mặt tràm, chân tiện cao su",0,PKV,NONE,PILLOW KINGDOM,0.288135593220339,0.288135593220339,6698.0,197.0,0.288135593220339,0,6698.0,0.0,0,6698.0,0,0.0,197.0,0
99,2020-10-02T00:00:00,100,2020-10-02T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31058VN,93,DL2-01-VBD,14,14,001/DL2/2020-2021,14,TT162-10,BÀN CH - ,0,PKV,NONE,PILLOW KINGDOM,0.15053763440860216,0.15053763440860216,2387.0,170.5,0.15053763440860216,0,2387.0,0.0,0,2387.0,0,0.0,170.5,0
100,2020-10-02T00:00:00,101,2020-10-02T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31057VN,93,DL2-01-VBD,14,14,001/DL2/2020-2021,14,TT162-10,BÀN CH - ,0,PKV,NONE,PILLOW KINGDOM,0.15053763440860216,0.15053763440860216,2387.0,170.5,0.15053763440860216,0,2387.0,0.0,0,2387.0,0,0.0,170.5,0
101,2020-10-02T00:00:00,102,2020-10-02T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31057VN,395,DL2-01-VBD,43,43,001/DL2/2020-2021,43,TT162-02,Ghế Bar Sullivan - ,0,PKV,NONE,PILLOW KINGDOM,0.10886075949367088,0.10886075949367088,2322.0,54.0,0.10886075949367088,0,2322.0,0.0,0,2322.0,0,0.0,54.0,0
102,2020-10-02T00:00:00,103,2020-10-02T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31058VN,395,DL2-01-VBD,43,43,001/DL2/2020-2021,43,TT162-02,Ghế Bar Sullivan - ,0,PKV,NONE,PILLOW KINGDOM,0.10886075949367088,0.10886075949367088,2322.0,54.0,0.10886075949367088,0,2322.0,0.0,0,2322.0,0,0.0,54.0,0
103,2020-10-02T00:00:00,104,2020-10-02T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31058VN,627,DL2-01-VBD,10,10,001/DL2/2020-2021,10,TT162-05,Ghế Bench CH Sullivan - ,0,PKV,NONE,PILLOW KINGDOM,0.01594896331738437,0.01594896331738437,480.0,48.0,0.01594896331738437,0,480.0,0.0,0,480.0,0,0.0,48.0,0
104,2020-10-02T00:00:00,105,2020-10-02T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31057VN,627,DL2-01-VBD,10,10,001/DL2/2020-2021,10,TT162-05,Ghế Bench CH Sullivan - ,0,PKV,NONE,PILLOW KINGDOM,0.01594896331738437,0.01594896331738437,480.0,48.0,0.01594896331738437,0,480.0,0.0,0,480.0,0,0.0,48.0,0
105,2020-10-02T00:00:00,106,2020-10-02T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31057VN,445,DL2-01-VBD,26,26,001/DL2/2020-2021,26,TT162-04,GHẾ BENCH SULLIVAN - mặt tràm chân tràm cào cước,0,PKV,NONE,PILLOW KINGDOM,0.058426966292134834,0.058426966292134834,1300.0,50.0,0.058426966292134834,0,1300.0,0.0,0,1300.0,0,0.0,50.0,0
106,2020-10-02T00:00:00,107,2020-10-02T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31058VN,445,DL2-01-VBD,26,26,001/DL2/2020-2021,26,TT162-04,GHẾ BENCH SULLIVAN - mặt tràm chân tràm cào cước,0,PKV,NONE,PILLOW KINGDOM,0.058426966292134834,0.058426966292134834,1300.0,50.0,0.058426966292134834,0,1300.0,0.0,0,1300.0,0,0.0,50.0,0
107,2020-10-02T00:00:00,108,2020-10-02T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31058VN,400,DL2-01-VBD,100,100,001/DL2/2020-2021,100,TT162-01,Ghế Dinning Sullivan - mặt tràm chân tràm cào cước,0,PKV,NONE,PILLOW KINGDOM,0.25,0.25,5000.0,50.0,0.25,0,5000.0,0.0,0,5000.0,0,0.0,50.0,0
108,2020-10-02T00:00:00,109,2020-10-02T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31057VN,400,DL2-01-VBD,100,100,001/DL2/2020-2021,100,TT162-01,Ghế Dinning Sullivan - mặt tràm chân tràm cào cước,0,PKV,NONE,PILLOW KINGDOM,0.25,0.25,5000.0,50.0,0.25,0,5000.0,0.0,0,5000.0,0,0.0,50.0,0
109,2020-10-02T00:00:00,110,2020-10-02T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31057VN,579,DL2-01-VBD,34,34,001/DL2/2020-2021,34,TT162-03,Ghế Xoay - ,0,PKV,NONE,PILLOW KINGDOM,0.05872193436960276,0.05872193436960276,1836.0,54.0,0.05872193436960276,0,1836.0,0.0,0,1836.0,0,0.0,54.0,0
110,2020-10-02T00:00:00,111,2020-10-02T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31058VN,579,DL2-01-VBD,34,34,001/DL2/2020-2021,34,TT162-03,Ghế Xoay - ,0,PKV,NONE,PILLOW KINGDOM,0.05872193436960276,0.05872193436960276,1836.0,54.0,0.05872193436960276,0,1836.0,0.0,0,1836.0,0,0.0,54.0,0
111,2020-10-02T00:00:00,112,2020-10-02T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31058VN,159,DL2-01-VBD,12,12,001/DL2/2020-2021,12,TT162-07,Tủ 54'' - ,0,PKV,NONE,PILLOW KINGDOM,0.07547169811320754,0.07547169811320754,1596.0,133.0,0.07547169811320754,0,1596.0,0.0,0,1596.0,0,0.0,133.0,0
112,2020-10-02T00:00:00,113,2020-10-02T00:00:00,Mr. Duy,BINH DUONG,0,US,FA,USD,31057VN,159,DL2-01-VBD,12,12,001/DL2/2020-2021,12,TT162-07,Tủ 54'' - ,0,PKV,NONE,PILLOW KINGDOM,0.07547169811320754,0.07547169811320754,1596.0,133.0,0.07547169811320754,0,1596.0,0.0,0,1596.0,0,0.0,133.0,0
113,2020-10-07T00:00:00,114,2020-10-07T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31190VN,125,DL2-01-VBD,30,30,001/DL2/2020-2021,30,11799-AWH,NÔI PRESCOTT MÀU TRẮNG GIẢ CỔ - MÀU TRẮNG CÓ GLAZE VENEER BIRCH,0,HRT001,NONE,HERITAGE BABY PRODUCT,0.24,0.24,4650.0,155.0,0.24,0,4650.0,0.0,0,4650.0,0,0.0,155.0,0
114,2020-10-07T00:00:00,115,2020-10-07T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31190VN,80,DL2-01-VBD,30,30,001/DL2/2020-2021,30,11707-AWH1,TỦ GƯƠNG 7 HỘC MÀU TRẮNG - MÀU TRẮNG CÓ GLAZE VENEER BIRCH,0,HRT001,NONE,HERITAGE BABY PRODUCT,0.375,0.375,5490.0,183.0,0.375,0,5490.0,0.0,0,5490.0,0,0.0,183.0,0
115,2020-10-07T00:00:00,116,2020-10-07T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31190VN,783,DL2-01-VBD,10,10,001/DL2/2020-2021,10,11770-AWH,"VAI, VẠT MÀU TRẮNG CÓ GLAZE - MÀU TRẮNG CÓ GLAZE VENEER BIRCH",0,HRT001,NONE,HERITAGE BABY PRODUCT,0.01277139208173691,0.01277139208173691,320.0,32.0,0.01277139208173691,0,320.0,0.0,0,320.0,0,0.0,32.0,0
116,2020-10-07T00:00:00,117,2020-10-07T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31190VN,722,DL2-01-VBD,10,10,001/DL2/2020-2021,10,11775-AWH,PRESCOTT THANH CHẮN NÔI MÀU TRẮNG GIẢ CỔ - THANH CHẮN NÔI MÁU TRẮNG CÓ GIẢ CỔ,0,HRT001,NONE,HERITAGE BABY PRODUCT,0.013850415512465374,0.013850415512465374,210.0,21.0,0.013850415512465374,0,210.0,0.0,0,210.0,0,0.0,21.0,0
117,2020-10-07T00:00:00,118,2020-10-07T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31191VN,81,DL2-01-VBD,20,20,001/DL2/2020-2021,20,10107-WH,"TỦ GƯƠNG 7 HỘC TRẮNG - HÀNG EM BÉ, MÀU TRẮNG",0,HRT001,NONE,HERITAGE BABY PRODUCT,0.24691358024691357,0.24691358024691357,3300.0,165.0,0.24691358024691357,0,3300.0,0.0,0,3300.0,0,0.0,165.0,0
118,2020-10-07T00:00:00,119,2020-10-07T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31191VN,355,DL2-01-VBD,30,30,001/DL2/2020-2021,30,10165-WH,"KỆ THAY TẢ - HÀNG EM BÉ, MÀU TRẮNG",0,HRT001,NONE,HERITAGE BABY PRODUCT,0.08450704225352113,0.08450704225352113,900.0,30.0,0.08450704225352113,0,900.0,0.0,0,900.0,0,0.0,30.0,0
119,2020-10-07T00:00:00,120,2020-10-07T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31192VN,178,DL2-01-VBD,50,50,001/DL2/2020-2021,50,26400-CST,NÔI CREEKSIDE MÀU CHESTNUT - ,0,HRT001,NONE,HERITAGE BABY PRODUCT,0.2808988764044944,0.2808988764044944,5600.0,112.0,0.2808988764044944,0,5600.0,0.0,0,5600.0,0,0.0,112.0,0
120,2020-10-07T00:00:00,121,2020-10-07T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31192VN,541,DL2-01-VBD,40,40,001/DL2/2020-2021,40,26465-CST,KỆ THAY TẢ CREEKSIDE MÀU CHESTNUT - KỆ THAY TẢ MÀU CHESTNUT,0,HRT001,NONE,HERITAGE BABY PRODUCT,0.07393715341959335,0.07393715341959335,940.0,23.5,0.07393715341959335,0,940.0,0.0,0,940.0,0,0.0,23.5,0
121,2020-10-07T00:00:00,122,2020-10-07T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31192VN,759,DL2-01-VBD,100,100,001/DL2/2020-2021,100,26470-CST,CONVERSION CREEKSIDE MÀU CHESTNUT - MÀU CHESTNUT,0,HRT001,NONE,HERITAGE BABY PRODUCT,0.13175230566534915,0.13175230566534915,3200.0,32.0,0.13175230566534915,0,3200.0,0.0,0,3200.0,0,0.0,32.0,0
122,2020-10-07T00:00:00,123,2020-10-07T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31192VN,759,DL2-01-VBD,100,100,001/DL2/2020-2021,100,26475-CST,THANH CHẮN NÔI CREEKSIDE MÀU CHESTNUT - MÀU CHESTNUT,0,HRT001,NONE,HERITAGE BABY PRODUCT,0.13175230566534915,0.13175230566534915,2000.0,20.0,0.13175230566534915,0,2000.0,0.0,0,2000.0,0,0.0,20.0,0
123,2020-10-07T00:00:00,124,2020-10-07T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31193VN,81,DL2-01-VBD,20,20,001/DL2/2020-2021,20,10107-WH,"TỦ GƯƠNG 7 HỘC TRẮNG - HÀNG EM BÉ, MÀU TRẮNG",0,HRT001,NONE,HERITAGE BABY PRODUCT,0.24691358024691357,0.24691358024691357,3300.0,165.0,0.24691358024691357,0,3300.0,0.0,0,3300.0,0,0.0,165.0,0
124,2020-10-07T00:00:00,125,2020-10-07T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31193VN,355,DL2-01-VBD,40,40,001/DL2/2020-2021,40,10165-WH,"KỆ THAY TẢ - HÀNG EM BÉ, MÀU TRẮNG",0,HRT001,NONE,HERITAGE BABY PRODUCT,0.11267605633802817,0.11267605633802817,1200.0,30.0,0.11267605633802817,0,1200.0,0.0,0,1200.0,0,0.0,30.0,0
125,2020-10-07T00:00:00,126,2020-10-07T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31193VN,144,DL2-01-VBD,15,15,001/DL2/2020-2021,15,10100-WH,"NÔI HARBOR TRẮNG - HÀNG EM BÉ, MÀU TRẮNG",0,HRT001,NONE,HERITAGE BABY PRODUCT,0.10416666666666667,0.10416666666666667,2250.0,150.0,0.10416666666666667,0,2250.0,0.0,0,2250.0,0,0.0,150.0,0
126,2020-10-07T00:00:00,127,2020-10-07T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31194VN,178,DL2-01-VBD,78,78,001/DL2/2020-2021,78,26400-CST,NÔI CREEKSIDE MÀU CHESTNUT - ,0,HRT001,NONE,HERITAGE BABY PRODUCT,0.43820224719101125,0.43820224719101125,8736.0,112.0,0.43820224719101125,0,8736.0,0.0,0,8736.0,0,0.0,112.0,0
127,2020-10-07T00:00:00,128,2020-10-07T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31194VN,541,DL2-01-VBD,85,85,001/DL2/2020-2021,85,26465-CST,KỆ THAY TẢ CREEKSIDE MÀU CHESTNUT - KỆ THAY TẢ MÀU CHESTNUT,0,HRT001,NONE,HERITAGE BABY PRODUCT,0.15711645101663585,0.15711645101663585,1997.5,23.5,0.15711645101663585,0,1997.5,0.0,0,1997.5,0,0.0,23.5,0
128,2020-10-07T00:00:00,129,2020-10-07T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31194VN,178,DL2-01-VBD,60,60,001/DL2/2020-2021,60,26400-CHA,NÔI CREEKSIDE MÀU ĐEN - ,0,HRT001,NONE,HERITAGE BABY PRODUCT,0.33707865168539325,0.33707865168539325,6720.0,112.0,0.33707865168539325,0,6720.0,0.0,0,6720.0,0,0.0,112.0,0
129,2020-10-07T00:00:00,130,2020-10-07T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31194VN,541,DL2-01-VBD,56,56,001/DL2/2020-2021,56,26465-CHA,KỆ THAY TẢ CREEKSIDE MÀU ĐEN - KỆ THAY TẢ MÀU GLAZE VENEER THÔNG,0,HRT001,NONE,HERITAGE BABY PRODUCT,0.10351201478743069,0.10351201478743069,1316.0,23.5,0.10351201478743069,0,1316.0,0.0,0,1316.0,0,0.0,23.5,0
130,2020-10-07T00:00:00,131,2020-10-07T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31195VN,81,DL2-01-VBD,20,20,001/DL2/2020-2021,20,10107-WH,"TỦ GƯƠNG 7 HỘC TRẮNG - HÀNG EM BÉ, MÀU TRẮNG",0,HRT001,NONE,HERITAGE BABY PRODUCT,0.24691358024691357,0.24691358024691357,3300.0,165.0,0.24691358024691357,0,3300.0,0.0,0,3300.0,0,0.0,165.0,0
